ref,ref_num,img,img_num,comp,qual,mos,ter,ter_comp
SCI29,29,SCI29_3_3,29,3,3,36.60120954,0.21726190476190477,78.27380952380952
SCI29,29,SCI29_3_4,29,3,4,32.23315344,0.30952380952380953,69.04761904761905
SCI29,29,SCI29_3_5,29,3,5,29.08312568,0.46726190476190477,53.273809523809526
SCI29,29,SCI29_4_1,29,4,1,40.47497464,0.014844136566056407,98.51558634339436
SCI29,29,SCI29_4_2,29,4,2,47.78972618,0.000992063492063492,99.90079365079364
SCI29,29,SCI29_4_3,29,4,3,52.61251027,0.030257936507936508,96.97420634920636
SCI29,29,SCI29_4_4,29,4,4,58.60232644,0.016865079365079364,98.31349206349206
SCI29,29,SCI29_4_5,29,4,5,54.1916026,0.031203566121842496,96.87964338781575
SCI29,29,SCI29_5_1,29,5,1,66.81763647,0.02922238732045567,97.07776126795443
SCI29,29,SCI29_5_2,29,5,2,58.91261938,0.03422619047619048,96.57738095238095
SCI29,29,SCI29_5_3,29,5,3,46.75630052,0.04365079365079365,95.63492063492063
SCI29,29,SCI29_5_4,29,5,4,41.133499,0.049107142857142856,95.08928571428571
SCI29,29,SCI29_5_5,29,5,5,29.54735864,0.08085317460317461,91.91468253968253
SCI29,29,SCI29_6_1,29,6,1,68.40474821,0.0441468253968254,95.58531746031747
SCI29,29,SCI29_6_2,29,6,2,52.23193369,0.019345238095238096,98.06547619047619
SCI29,29,SCI29_6_3,29,6,3,39.1635166,0.03521825396825397,96.47817460317461
SCI29,29,SCI29_6_4,29,6,4,30.27280343,0.04712301587301587,95.28769841269842
SCI29,29,SCI29_6_5,29,6,5,28.04514556,0.07065217391304347,92.93478260869566
SCI29,29,SCI29_7_1,29,7,1,72.18387909,0.013861386138613862,98.61386138613861
SCI29,29,SCI29_7_2,29,7,2,64.93917841,0.014829461196243203,98.51705388037568
SCI29,29,SCI29_7_3,29,7,3,61.02014719,0.014370664023785926,98.56293359762141
SCI29,29,SCI29_7_4,29,7,4,55.15164761,0.015338941118258289,98.46610588817417
SCI29,29,SCI29_7_5,29,7,5,49.53098045,0.00744047619047619,99.25595238095238
SCI29,29,SCI29_8_1,29,8,1,73.52697325,0.013392857142857142,98.66071428571429
SCI29,29,SCI29_8_2,29,8,2,67.73063587,0.062003968253968256,93.79960317460318
SCI29,29,SCI29_8_3,29,8,3,55.93225351,0.029265873015873016,97.0734126984127
SCI29,29,SCI29_8_4,29,8,4,56.84705703,0.04061416542842992,95.93858345715701
SCI29,29,SCI29_8_5,29,8,5,34.87542344,0.059027777777777776,94.09722222222221
SCI29,29,SCI29_9_1,29,9,1,67.94642505,0.026785714285714284,97.32142857142857
SCI29,29,SCI29_9_2,29,9,2,70.64708422,0.0248015873015873,97.51984126984127
SCI29,29,SCI29_9_3,29,9,3,55.9171951,0.044642857142857144,95.53571428571429
SCI29,29,SCI29_9_4,29,9,4,40.53017308,0.030753968253968252,96.92460317460318
SCI29,29,SCI29_9_5,29,9,5,39.37838786,0.03125,96.875
SCI30,30,SCI30_1_1,30,1,1,64.50414404,0.390625,60.9375
SCI30,30,SCI30_1_2,30,1,2,44.48250336,0.38436482084690554,61.563517915309454
SCI30,30,SCI30_1_3,30,1,3,42.97874846,0.4592833876221498,54.071661237785015
SCI30,30,SCI30_1_4,30,1,4,30.13199107,0.6221498371335505,37.78501628664495
SCI30,30,SCI30_1_5,30,1,5,26.6624676,0.7654723127035831,23.452768729641694
SCI30,30,SCI30_2_1,30,2,1,52.39582872,0.7166123778501629,28.338762214983714
SCI30,30,SCI30_2_2,30,2,2,40.18344879,0.8306188925081434,16.938110749185665
SCI30,30,SCI30_2_3,30,2,3,32.70467954,0.8143322475570033,18.56677524429967
SCI30,30,SCI30_2_4,30,2,4,30.34454612,0.990228013029316,0.9771986970684043
SCI30,30,SCI30_2_5,30,2,5,24.83137529,0.9413680781758957,5.863192182410426
SCI30,30,SCI30_3_1,30,3,1,45.16978516,0.9413680781758957,5.863192182410426
SCI30,30,SCI30_3_2,30,3,2,35.58467414,0.9315960912052117,6.84039087947883
SCI30,30,SCI30_3_3,30,3,3,33.62491385,0.9706840390879479,2.931596091205213
SCI30,30,SCI30_3_4,30,3,4,27.05078915,0.8143322475570033,18.56677524429967
SCI30,30,SCI30_3_5,30,3,5,24.40103094,0.8143322475570033,18.56677524429967
SCI30,30,SCI30_4_1,30,4,1,32.23831281,0.30293159609120524,69.70684039087948
SCI30,30,SCI30_4_2,30,4,2,50.5209595,0.2964169381107492,70.35830618892508
SCI30,30,SCI30_4_3,30,4,3,61.8989639,0.3355048859934853,66.44951140065147
SCI30,30,SCI30_4_4,30,4,4,54.12786734,0.6221498371335505,37.78501628664495
SCI30,30,SCI30_4_5,30,4,5,57.12420845,0.5928338762214984,40.71661237785016
SCI30,30,SCI30_5_1,30,5,1,57.73253235,0.6449511400651465,35.504885993485345
SCI30,30,SCI30_5_2,30,5,2,46.60069312,0.6123778501628665,38.76221498371335
SCI30,30,SCI30_5_3,30,5,3,42.41238776,0.5667752442996743,43.32247557003257
SCI30,30,SCI30_5_4,30,5,4,28.04865346,0.5928338762214984,40.71661237785016
SCI30,30,SCI30_5_5,30,5,5,28.02715946,0.6123778501628665,38.76221498371335
SCI30,30,SCI30_6_1,30,6,1,75.10547821,0.46905537459283386,53.09446254071661
SCI30,30,SCI30_6_2,30,6,2,61.02427406,0.5125,48.75000000000001
SCI30,30,SCI30_6_3,30,6,3,31.32411449,0.6938110749185668,30.618892508143325
SCI30,30,SCI30_6_4,30,6,4,25.96881436,0.6938110749185668,30.618892508143325
SCI30,30,SCI30_6_5,30,6,5,23.75732685,0.8241042345276873,17.589576547231268
SCI30,30,SCI30_7_1,30,7,1,74.2543006,0.20521172638436483,79.47882736156352
SCI30,30,SCI30_7_2,30,7,2,64.82062968,0.247557003257329,75.2442996742671
SCI30,30,SCI30_7_3,30,7,3,55.6518663,0.6612377850162866,33.876221498371336
SCI30,30,SCI30_7_4,30,7,4,54.00268377,0.6547231270358306,34.52768729641694
SCI30,30,SCI30_7_5,30,7,5,45.78351176,0.5960912052117264,40.39087947882736
SCI30,30,SCI30_8_1,30,8,1,71.44260504,0.19543973941368079,80.45602605863192
SCI30,30,SCI30_8_2,30,8,2,71.87110264,0.28338762214983715,71.66123778501628
SCI30,30,SCI30_8_3,30,8,3,72.05493005,0.5179153094462541,48.20846905537459
SCI30,30,SCI30_8_4,30,8,4,66.57747096,0.5342019543973942,46.579804560260584
SCI30,30,SCI30_8_5,30,8,5,42.61133886,0.6449511400651465,35.504885993485345
SCI30,30,SCI30_9_1,30,9,1,70.963912,0.2182410423452769,78.17589576547232
SCI30,30,SCI30_9_2,30,9,2,74.13110687,0.20125786163522014,79.87421383647799
SCI30,30,SCI30_9_3,30,9,3,72.39346546,0.22012578616352202,77.9874213836478
SCI30,30,SCI30_9_4,30,9,4,46.67478916,0.39087947882736157,60.91205211726385
SCI30,30,SCI30_9_5,30,9,5,30.77792112,0.8436482084690554,15.635179153094459
SCI31,31,SCI31_1_1,31,1,1,51.74886271,0.45307125307125307,54.692874692874696
SCI31,31,SCI31_1_2,31,1,2,43.95219767,0.605896805896806,39.4103194103194
SCI31,31,SCI31_1_3,31,1,3,36.36908528,0.41818181818181815,58.18181818181818
SCI31,31,SCI31_1_4,31,1,4,29.2271761,0.9395577395577396,6.044226044226042
SCI31,31,SCI31_1_5,31,1,5,24.7851638,0.9985257985257985,0.14742014742015197
SCI31,31,SCI31_2_1,31,2,1,55.64463927,0.26535626535626533,73.46437346437347
SCI31,31,SCI31_2_2,31,2,2,45.56110541,0.44717444717444715,55.28255528255528
SCI31,31,SCI31_2_3,31,2,3,38.10109184,0.5759213759213759,42.40786240786241
SCI31,31,SCI31_2_4,31,2,4,33.75205332,0.38722358722358724,61.27764127764128
SCI31,31,SCI31_2_5,31,2,5,26.77878633,0.7975429975429975,20.24570024570025
SCI31,31,SCI31_3_1,31,3,1,53.98167794,0.514987714987715,48.501228501228496
SCI31,31,SCI31_3_2,31,3,2,43.90959857,0.6560196560196561,34.3980343980344
SCI31,31,SCI31_3_3,31,3,3,38.86874906,0.9867321867321868,1.3267813267813233
SCI31,31,SCI31_3_4,31,3,4,29.08774689,0.9773955773955774,2.2604422604422636
SCI31,31,SCI31_3_5,31,3,5,26.88230912,0.9321867321867322,6.781326781326779
SCI31,31,SCI31_4_1,31,4,1,38.86198942,0.5022113022113022,49.77886977886978
SCI31,31,SCI31_4_2,31,4,2,51.7493722,0.49533169533169535,50.46683046683047
SCI31,31,SCI31_4_3,31,4,3,62.70633928,0.39164619164619163,60.83538083538084
SCI31,31,SCI31_4_4,31,4,4,55.55460937,0.24717444717444717,75.28255528255528
SCI31,31,SCI31_4_5,31,4,5,49.48966189,0.28206388206388205,71.79361179361179
SCI31,31,SCI31_5_1,31,5,1,66.39354863,0.24619164619164619,75.38083538083538
SCI31,31,SCI31_5_2,31,5,2,51.18590478,0.37395577395577395,62.6044226044226
SCI31,31,SCI31_5_3,31,5,3,39.47375878,0.5444717444717445,45.552825552825546
SCI31,31,SCI31_5_4,31,5,4,31.31212395,0.3823095823095823,61.76904176904176
SCI31,31,SCI31_5_5,31,5,5,24.12004359,0.42997542997543,57.00245700245701
SCI31,31,SCI31_6_1,31,6,1,73.64973785,0.5257985257985258,47.420147420147416
SCI31,31,SCI31_6_2,31,6,2,57.48567592,0.4594594594594595,54.054054054054056
SCI31,31,SCI31_6_3,31,6,3,33.08219593,0.3199017199017199,68.00982800982801
SCI31,31,SCI31_6_4,31,6,4,28.45478342,0.3621621621621622,63.783783783783775
SCI31,31,SCI31_6_5,31,6,5,22.97515675,0.4398034398034398,56.01965601965602
SCI31,31,SCI31_7_1,31,7,1,69.55477403,0.17985257985257985,82.01474201474201
SCI31,31,SCI31_7_2,31,7,2,58.38575074,0.2293398533007335,77.06601466992666
SCI31,31,SCI31_7_3,31,7,3,54.13592995,0.5125307125307126,48.746928746928745
SCI31,31,SCI31_7_4,31,7,4,51.75510438,0.5106888361045131,48.93111638954869
SCI31,31,SCI31_7_5,31,7,5,42.73487166,0.23689138576779026,76.31086142322097
SCI31,31,SCI31_8_1,31,8,1,68.48751665,0.5321867321867322,46.78132678132678
SCI31,31,SCI31_8_2,31,8,2,64.10596518,0.5754299754299754,42.45700245700246
SCI31,31,SCI31_8_3,31,8,3,41.22463732,0.284029484029484,71.5970515970516
SCI31,31,SCI31_8_4,31,8,4,46.2173257,0.5351351351351351,46.48648648648649
SCI31,31,SCI31_8_5,31,8,5,30.85937227,0.3041769041769042,69.58230958230958
SCI31,31,SCI31_9_1,31,9,1,64.62854303,0.26584766584766584,73.41523341523342
SCI31,31,SCI31_9_2,31,9,2,60.12938525,0.44815724815724817,55.18427518427518
SCI31,31,SCI31_9_3,31,9,3,58.06122154,0.4776412776412776,52.235872235872236
SCI31,31,SCI31_9_4,31,9,4,44.49660381,0.458968058968059,54.103194103194106
SCI31,31,SCI31_9_5,31,9,5,40.22068575,0.5926289926289926,40.73710073710074
SCI32,32,SCI32_1_1,32,1,1,57.28021952,0.5087719298245614,49.122807017543856
SCI32,32,SCI32_1_2,32,1,2,42.88702607,0.5964912280701754,40.35087719298246
SCI32,32,SCI32_1_3,32,1,3,39.56348301,0.5964912280701754,40.35087719298246
SCI32,32,SCI32_1_4,32,1,4,32.02646131,0.8947368421052632,10.526315789473683
SCI32,32,SCI32_1_5,32,1,5,24.98034581,0.9473684210526315,5.263157894736848
SCI32,32,SCI32_2_1,32,2,1,62.82185568,0.3716216216216216,62.83783783783784
SCI32,32,SCI32_2_2,32,2,2,54.0864575,0.4649122807017544,53.50877192982456
SCI32,32,SCI32_2_3,32,2,3,50.94166863,0.5789473684210527,42.10526315789473
SCI32,32,SCI32_2_4,32,2,4,44.23229928,0.6052631578947368,39.473684210526315
SCI32,32,SCI32_2_5,32,2,5,37.62243327,0.8508771929824561,14.912280701754387
SCI32,32,SCI32_3_1,32,3,1,60.44273955,0.5954198473282443,40.458015267175576
SCI32,32,SCI32_3_2,32,3,2,52.07252763,0.868421052631579,13.157894736842103
SCI32,32,SCI32_3_3,32,3,3,48.4464309,0.8859649122807017,11.403508771929827
SCI32,32,SCI32_3_4,32,3,4,41.23858514,0.9210526315789473,7.8947368421052655
SCI32,32,SCI32_3_5,32,3,5,33.0137623,0.9210526315789473,7.8947368421052655
SCI32,32,SCI32_4_1,32,4,1,35.68138127,0.525,47.5
SCI32,32,SCI32_4_2,32,4,2,49.1790999,0.06140350877192982,93.85964912280701
SCI32,32,SCI32_4_3,32,4,3,63.85139484,0.5245901639344263,47.540983606557376
SCI32,32,SCI32_4_4,32,4,4,53.61915326,0.34210526315789475,65.78947368421053
SCI32,32,SCI32_4_5,32,4,5,63.28195905,0.5,50.0
SCI32,32,SCI32_5_1,32,5,1,58.72627059,0.5701754385964912,42.98245614035088
SCI32,32,SCI32_5_2,32,5,2,45.67563954,0.42105263157894735,57.89473684210527
SCI32,32,SCI32_5_3,32,5,3,39.19683907,0.4473684210526316,55.263157894736835
SCI32,32,SCI32_5_4,32,5,4,28.46949233,0.5350877192982456,46.49122807017544
SCI32,32,SCI32_5_5,32,5,5,23.19350552,0.5877192982456141,41.22807017543859
SCI32,32,SCI32_6_1,32,6,1,67.69752066,0.49645390070921985,50.35460992907801
SCI32,32,SCI32_6_2,32,6,2,52.67783865,0.5294117647058824,47.05882352941176
SCI32,32,SCI32_6_3,32,6,3,42.39180189,0.7280701754385965,27.192982456140346
SCI32,32,SCI32_6_4,32,6,4,44.63634741,0.7456140350877193,25.438596491228072
SCI32,32,SCI32_6_5,32,6,5,29.71665882,0.5964912280701754,40.35087719298246
SCI32,32,SCI32_7_1,32,7,1,72.0529295,0.5043478260869565,49.56521739130435
SCI32,32,SCI32_7_2,32,7,2,57.99929826,0.5401459854014599,45.98540145985402
SCI32,32,SCI32_7_3,32,7,3,55.10881343,0.5701754385964912,42.98245614035088
SCI32,32,SCI32_7_4,32,7,4,51.0031251,0.5481481481481482,45.18518518518518
SCI32,32,SCI32_7_5,32,7,5,38.96967252,0.562962962962963,43.7037037037037
SCI32,32,SCI32_8_1,32,8,1,72.97891732,0.17543859649122806,82.45614035087719
SCI32,32,SCI32_8_2,32,8,2,62.69300622,0.6,40.0
SCI32,32,SCI32_8_3,32,8,3,54.17838337,0.3129251700680272,68.70748299319727
SCI32,32,SCI32_8_4,32,8,4,45.58600839,0.5481481481481482,45.18518518518518
SCI32,32,SCI32_8_5,32,8,5,29.43795327,0.43859649122807015,56.14035087719298
SCI32,32,SCI32_9_1,32,9,1,65.95998277,0.5175438596491229,48.24561403508771
SCI32,32,SCI32_9_2,32,9,2,60.70969132,0.41228070175438597,58.77192982456141
SCI32,32,SCI32_9_3,32,9,3,56.49660137,0.5275590551181102,47.24409448818898
SCI32,32,SCI32_9_4,32,9,4,49.37080902,0.4626865671641791,53.73134328358209
SCI32,32,SCI32_9_5,32,9,5,40.32237031,0.4824561403508772,51.75438596491229
SCI33,33,SCI33_1_1,33,1,1,55.88894861,0.6976421636615812,30.235783633841883
SCI33,33,SCI33_1_2,33,1,2,41.48547507,0.6865464632454924,31.34535367545076
SCI33,33,SCI33_1_3,33,1,3,36.75690163,0.7600554785020804,23.994452149791957
SCI33,33,SCI33_1_4,33,1,4,25.47410625,0.9958391123439667,0.4160887656033285
SCI33,33,SCI33_1_5,33,1,5,25.63757682,0.9958391123439667,0.4160887656033285
SCI33,33,SCI33_2_1,33,2,1,55.1657531,0.5894590846047156,41.054091539528436
SCI33,33,SCI33_2_2,33,2,2,44.45550831,0.6740638002773925,32.59361997226075
SCI33,33,SCI33_2_3,33,2,3,35.14545249,0.7156726768377254,28.43273231622746
SCI33,33,SCI33_2_4,33,2,4,34.25459959,0.7475728155339806,25.24271844660194
SCI33,33,SCI33_2_5,33,2,5,27.94742812,0.912621359223301,8.737864077669899
SCI33,33,SCI33_3_1,33,3,1,50.57621911,0.6920943134535368,30.79056865464632
SCI33,33,SCI33_3_2,33,3,2,36.54546668,0.7836338418862691,21.636615811373094
SCI33,33,SCI33_3_3,33,3,3,37.79030489,0.9750346740638003,2.496532593619971
SCI33,33,SCI33_3_4,33,3,4,25.61183575,0.9958391123439667,0.4160887656033285
SCI33,33,SCI33_3_5,33,3,5,27.94339376,0.9958391123439667,0.4160887656033285
SCI33,33,SCI33_4_1,33,4,1,32.13344522,0.1673525377229081,83.26474622770918
SCI33,33,SCI33_4_2,33,4,2,50.65714017,0.10679611650485436,89.32038834951457
SCI33,33,SCI33_4_3,33,4,3,46.24114789,0.44538834951456313,55.461165048543684
SCI33,33,SCI33_4_4,33,4,4,45.30119975,0.5793650793650794,42.063492063492056
SCI33,33,SCI33_4_5,33,4,5,37.01918185,0.5839112343966713,41.608876560332874
SCI33,33,SCI33_5_1,33,5,1,70.51501977,0.41324503311258276,58.675496688741724
SCI33,33,SCI33_5_2,33,5,2,57.83938957,0.46601941747572817,53.398058252427184
SCI33,33,SCI33_5_3,33,5,3,37.06405061,0.5436893203883495,45.63106796116505
SCI33,33,SCI33_5_4,33,5,4,27.40070759,0.7267683772538142,27.323162274618586
SCI33,33,SCI33_5_5,33,5,5,25.04115946,0.7115117891816921,28.84882108183079
SCI33,33,SCI33_6_1,33,6,1,72.24411855,0.35175879396984927,64.82412060301507
SCI33,33,SCI33_6_2,33,6,2,70.95037921,0.4097693351424695,59.02306648575305
SCI33,33,SCI33_6_3,33,6,3,51.91452505,0.5561719833564494,44.382801664355064
SCI33,33,SCI33_6_4,33,6,4,35.64051787,0.5349462365591398,46.505376344086024
SCI33,33,SCI33_6_5,33,6,5,29.05685655,0.5644937586685159,43.55062413314841
SCI33,33,SCI33_7_1,33,7,1,71.42417987,0.08618331053351573,91.38166894664843
SCI33,33,SCI33_7_2,33,7,2,69.91912723,0.6773049645390071,32.26950354609929
SCI33,33,SCI33_7_3,33,7,3,58.77979286,0.5704514363885089,42.954856361149105
SCI33,33,SCI33_7_4,33,7,4,55.54012377,0.5887096774193549,41.12903225806451
SCI33,33,SCI33_7_5,33,7,5,44.73130676,0.5673175745118191,43.268242548818094
SCI33,33,SCI33_8_1,33,8,1,72.78057251,0.08791208791208792,91.20879120879121
SCI33,33,SCI33_8_2,33,8,2,64.79707292,0.47295423023578365,52.704576976421635
SCI33,33,SCI33_8_3,33,8,3,46.97693414,0.5395284327323162,46.04715672676838
SCI33,33,SCI33_8_4,33,8,4,39.73579504,0.6421636615811374,35.783633841886264
SCI33,33,SCI33_8_5,33,8,5,25.31691406,0.6823855755894591,31.76144244105409
SCI33,33,SCI33_9_1,33,9,1,69.73943156,0.5314136125654451,46.858638743455494
SCI33,33,SCI33_9_2,33,9,2,67.25142188,0.6393897364771152,36.061026352288486
SCI33,33,SCI33_9_3,33,9,3,69.2297883,0.5062413314840499,49.375866851595006
SCI33,33,SCI33_9_4,33,9,4,50.15897163,0.6099195710455764,39.008042895442365
SCI33,33,SCI33_9_5,33,9,5,37.10169114,0.6699029126213593,33.009708737864074
SCI34,34,SCI34_1_1,34,1,1,69.06714461,0.5720720720720721,42.79279279279279
SCI34,34,SCI34_1_2,34,1,2,60.03876071,0.6367713004484304,36.32286995515695
SCI34,34,SCI34_1_3,34,1,3,45.3927897,0.6923076923076923,30.76923076923077
SCI34,34,SCI34_1_4,34,1,4,29.75230876,0.9864864864864865,1.3513513513513487
SCI34,34,SCI34_1_5,34,1,5,27.38473421,0.9864864864864865,1.3513513513513487
SCI34,34,SCI34_2_1,34,2,1,63.20569041,0.756198347107438,24.380165289256194
SCI34,34,SCI34_2_2,34,2,2,51.29614815,0.7204724409448819,27.952755905511808
SCI34,34,SCI34_2_3,34,2,3,47.78516033,0.972972972972973,2.7027027027026973
SCI34,34,SCI34_2_4,34,2,4,41.37764313,0.8648648648648649,13.513513513513509
SCI34,34,SCI34_2_5,34,2,5,40.85595406,0.7976653696498055,20.23346303501945
SCI34,34,SCI34_3_1,34,3,1,56.00170616,0.7612612612612613,23.873873873873876
SCI34,34,SCI34_3_2,34,3,2,44.67969101,0.7342342342342343,26.57657657657657
SCI34,34,SCI34_3_3,34,3,3,44.57622813,0.9099099099099099,9.009009009009006
SCI34,34,SCI34_3_4,34,3,4,40.72191919,0.9459459459459459,5.405405405405405
SCI34,34,SCI34_3_5,34,3,5,37.70980151,0.9324324324324325,6.756756756756754
SCI34,34,SCI34_4_1,34,4,1,30.80675179,0.40540540540540543,59.45945945945945
SCI34,34,SCI34_4_2,34,4,2,48.11175207,0.4144144144144144,58.55855855855856
SCI34,34,SCI34_4_3,34,4,3,59.61767231,0.39732142857142855,60.26785714285714
SCI34,34,SCI34_4_4,34,4,4,52.26526332,0.46846846846846846,53.153153153153156
SCI34,34,SCI34_4_5,34,4,5,65.147283,0.3288888888888889,67.11111111111111
SCI34,34,SCI34_5_1,34,5,1,60.92326424,0.7837837837837838,21.62162162162162
SCI34,34,SCI34_5_2,34,5,2,50.96083586,0.7342342342342343,26.57657657657657
SCI34,34,SCI34_5_3,34,5,3,43.55463668,0.9864864864864865,1.3513513513513487
SCI34,34,SCI34_5_4,34,5,4,38.62777044,0.963963963963964,3.6036036036036
SCI34,34,SCI34_5_5,34,5,5,31.21952618,0.972972972972973,2.7027027027026973
SCI34,34,SCI34_6_1,34,6,1,74.38471438,0.6611842105263158,33.88157894736842
SCI34,34,SCI34_6_2,34,6,2,72.20014777,0.7567567567567568,24.32432432432432
SCI34,34,SCI34_6_3,34,6,3,51.25454805,0.972972972972973,2.7027027027026973
SCI34,34,SCI34_6_4,34,6,4,46.49499435,0.7837837837837838,21.62162162162162
SCI34,34,SCI34_6_5,34,6,5,41.41395396,0.9864864864864865,1.3513513513513487
SCI34,34,SCI34_7_1,34,7,1,73.47491804,0.22972972972972974,77.02702702702703
SCI34,34,SCI34_7_2,34,7,2,59.30938889,0.34234234234234234,65.76576576576576
SCI34,34,SCI34_7_3,34,7,3,53.41917019,0.6736842105263158,32.631578947368425
SCI34,34,SCI34_7_4,34,7,4,47.99520287,0.7289473684210527,27.105263157894733
SCI34,34,SCI34_7_5,34,7,5,34.46346424,0.7464788732394366,25.352112676056336
SCI34,34,SCI34_8_1,34,8,1,74.09514366,0.2927927927927928,70.72072072072072
SCI34,34,SCI34_8_2,34,8,2,75.2916423,0.26576576576576577,73.42342342342343
SCI34,34,SCI34_8_3,34,8,3,72.74360205,0.6296296296296297,37.03703703703704
SCI34,34,SCI34_8_4,34,8,4,73.47614176,0.6758893280632411,32.41106719367589
SCI34,34,SCI34_8_5,34,8,5,62.47876561,0.6977611940298507,30.22388059701493
SCI34,34,SCI34_9_1,34,9,1,72.41338997,0.0045045045045045045,99.54954954954955
SCI34,34,SCI34_9_2,34,9,2,74.26077116,0.0045045045045045045,99.54954954954955
SCI34,34,SCI34_9_3,34,9,3,72.31901494,0.16,84.0
SCI34,34,SCI34_9_4,34,9,4,70.58372489,0.2882882882882883,71.17117117117118
SCI34,34,SCI34_9_5,34,9,5,49.17219118,0.6923076923076923,30.76923076923077
SCI35,35,SCI35_1_1,35,1,1,54.32165918,0.5747126436781609,42.52873563218391
SCI35,35,SCI35_1_2,35,1,2,43.07547891,0.7203065134099617,27.969348659003835
SCI35,35,SCI35_1_3,35,1,3,37.09056118,0.7068965517241379,29.31034482758621
SCI35,35,SCI35_1_4,35,1,4,30.14421973,0.9597701149425287,4.0229885057471275
SCI35,35,SCI35_1_5,35,1,5,24.35070046,0.9942528735632183,0.5747126436781658
SCI35,35,SCI35_2_1,35,2,1,50.80258603,0.5651340996168582,43.486590038314176
SCI35,35,SCI35_2_2,35,2,2,45.09453042,0.9003831417624522,9.961685823754785
SCI35,35,SCI35_2_3,35,2,3,36.77348265,0.8371647509578544,16.283524904214563
SCI35,35,SCI35_2_4,35,2,4,28.89042447,0.8908045977011494,10.919540229885062
SCI35,35,SCI35_2_5,35,2,5,27.42690679,0.9942528735632183,0.5747126436781658
SCI35,35,SCI35_3_1,35,3,1,46.18019047,0.8544061302681992,14.559386973180077
SCI35,35,SCI35_3_2,35,3,2,38.81509974,0.9942528735632183,0.5747126436781658
SCI35,35,SCI35_3_3,35,3,3,29.19434607,0.9942528735632183,0.5747126436781658
SCI35,35,SCI35_3_4,35,3,4,29.51892847,0.9885057471264368,1.1494252873563204
SCI35,35,SCI35_3_5,35,3,5,26.76375808,0.9942528735632183,0.5747126436781658
SCI35,35,SCI35_4_1,35,4,1,39.77367512,0.4731800766283525,52.68199233716475
SCI35,35,SCI35_4_2,35,4,2,53.04639855,0.27151051625239003,72.848948374761
SCI35,35,SCI35_4_3,35,4,3,68.3200642,0.6302681992337165,36.97318007662835
SCI35,35,SCI35_4_4,35,4,4,63.05044585,0.5572916666666666,44.270833333333336
SCI35,35,SCI35_4_5,35,4,5,60.19955671,0.7547892720306514,24.521072796934863
SCI35,35,SCI35_5_1,35,5,1,66.11577015,0.5363984674329502,46.36015325670498
SCI35,35,SCI35_5_2,35,5,2,55.0264747,0.6647509578544061,33.52490421455939
SCI35,35,SCI35_5_3,35,5,3,43.18323478,0.7337164750957854,26.62835249042146
SCI35,35,SCI35_5_4,35,5,4,28.62624027,0.8390804597701149,16.09195402298851
SCI35,35,SCI35_5_5,35,5,5,24.70013758,0.7796934865900383,22.030651340996165
SCI35,35,SCI35_6_1,35,6,1,73.37592448,0.578544061302682,42.1455938697318
SCI35,35,SCI35_6_2,35,6,2,63.67041134,0.5191570881226054,48.08429118773946
SCI35,35,SCI35_6_3,35,6,3,39.43373169,0.6609195402298851,33.90804597701149
SCI35,35,SCI35_6_4,35,6,4,35.06344808,0.7088122605363985,29.118773946360154
SCI35,35,SCI35_6_5,35,6,5,26.69055963,0.7720306513409961,22.796934865900386
SCI35,35,SCI35_7_1,35,7,1,73.06893048,0.3486590038314176,65.13409961685824
SCI35,35,SCI35_7_2,35,7,2,63.53609367,0.4885057471264368,51.14942528735632
SCI35,35,SCI35_7_3,35,7,3,55.82315341,0.6111111111111112,38.888888888888886
SCI35,35,SCI35_7_4,35,7,4,50.41164788,0.6360153256704981,36.398467432950184
SCI35,35,SCI35_7_5,35,7,5,46.51586563,0.5344827586206896,46.55172413793104
SCI35,35,SCI35_8_1,35,8,1,72.92506763,0.20114942528735633,79.88505747126436
SCI35,35,SCI35_8_2,35,8,2,69.68411672,0.5095785440613027,49.04214559386973
SCI35,35,SCI35_8_3,35,8,3,56.91831849,0.47701149425287354,52.29885057471264
SCI35,35,SCI35_8_4,35,8,4,56.84471413,0.5,50.0
SCI35,35,SCI35_8_5,35,8,5,33.7432777,0.8134057971014492,18.659420289855078
SCI35,35,SCI35_9_1,35,9,1,64.41613304,0.7011494252873564,29.885057471264364
SCI35,35,SCI35_9_2,35,9,2,52.48520734,0.7394636015325671,26.053639846743295
SCI35,35,SCI35_9_3,35,9,3,51.86975004,0.7101449275362319,28.985507246376805
SCI35,35,SCI35_9_4,35,9,4,38.00435919,0.6494252873563219,35.05747126436781
SCI35,35,SCI35_9_5,35,9,5,32.93581838,0.8275862068965517,17.24137931034483
SCI36,36,SCI36_1_1,36,1,1,58.69102527,0.18905047048759624,81.09495295124037
SCI36,36,SCI36_1_2,36,1,2,41.92344037,0.20271493212669683,79.72850678733032
SCI36,36,SCI36_1_3,36,1,3,39.3090078,0.3158371040723982,68.41628959276018
SCI36,36,SCI36_1_4,36,1,4,28.45628332,0.9972850678733032,0.2714932126696823
SCI36,36,SCI36_1_5,36,1,5,28.72667405,0.9972850678733032,0.2714932126696823
SCI36,36,SCI36_2_1,36,2,1,49.43154205,0.22714932126696832,77.28506787330318
SCI36,36,SCI36_2_2,36,2,2,44.60006268,0.27330316742081445,72.66968325791856
SCI36,36,SCI36_2_3,36,2,3,35.79432497,0.3194570135746606,68.05429864253394
